"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Cigare";"BLANCO LIGA EXCLUSIVA DE FAMILIA CONNECTICUT TORO [D535F51FBA8A529F]";27/1/2020 19:56:00;"Blanco";"Liga Exclusiva de Familia Connecticut Toro";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"909";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;21.43;16200.00;15957.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO NINE TORO [5BF13DC28AE15C29]";27/1/2020 19:56:00;"Blanco";"Nine Toro";"sans filtre";20.00;;"Fagot";"-";"955";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;20.64;16100.00;15858.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BLANCO NINE TORO [A1658C5E4CBA76AA]";27/1/2020 19:56:00;"Blanco";"Nine Toro";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"367";11/7/2018 10:52:42;24/3/2017 00:00:00;152.40;20.64;16100.00;15858.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR BELICOSOS FINOS [5F92C135CD0CEFAC]";18/4/2017 17:31:00;"BOLIVAR";"BELICOSOS FINOS";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8006.01.0190";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;20.64;12450.00;12448.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR BELICOSOS FINOS [FA2CDADB05DC571D]";18/4/2017 17:31:00;"BOLIVAR";"BELICOSOS FINOS";"sans filtre";25.00;;"Boîte à glissière";"SKU";"10.8006.01.0550";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;20.64;12450.00;12448.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR CORONAS JUNIOR [EC268F9A50D9092F]";18/4/2017 17:30:00;"BOLIVAR";"CORONAS JUNIOR";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7052.01.0190";4/1/2017 15:14:39;1/1/2015 00:00:00;110.00;16.67;7460.00;7459.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR LIBERTADOR (CDH) [85027F9F09A13FCD]";20/4/2017 11:49:00;"BOLIVAR";"LIBERTADOR (CDH)";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"10.9111.01.0647";20/4/2017 11:49:11;1/1/2015 00:00:00;164.00;21.43;16650.00;16648.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR MUNDIALES - 2017 [BE37B4DF8E18567D]";18/4/2017 17:25:00;"BOLIVAR";"MUNDIALES - 2017";"sans filtre";3.00;;"Boîte pliante à couvercle basculant";"SKU";"12.9139.01.1080";7/4/2017 16:42:31;1/9/2017 00:00:00;160.00;22.23;16840.00;16838.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR SOBERANO - 2018 [7A1D96C0D826AF1B]";3/5/2018 10:10:00;"BOLIVAR";"SOBERANO - 2018";"sans filtre";10.00;;"Boîte à glissière";"SKU";"11.9136.01.2400";3/5/2018 10:10:15;1/9/2018 00:00:00;140.00;21.43;14210.00;14208.60;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR SUPER CORONAS - 2014 [385D75027447C112]";18/4/2017 17:29:00;"BOLIVAR";"SUPER CORONAS - 2014";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"11.8044.01.0690";4/1/2017 15:14:39;1/1/2015 00:00:00;140.00;19.05;11970.00;11968.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TIEMPO - 2017 [DAFBC221B044BA4F]";18/4/2017 17:25:00;"BOLIVAR";"TIEMPO - 2017";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"15.9133.01.0040";7/4/2017 16:42:31;1/9/2017 00:00:00;150.00;21.43;15230.00;15228.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°1 [8AD9299F04F89DFB]";18/4/2017 17:32:00;"BOLIVAR";"BOLIVAR TUBOS N°1";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8016.01.0290";4/1/2017 15:14:39;1/1/2015 00:00:00;142.00;16.67;9290.00;9289.10;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°2 [2A60A96AB2D110CB]";18/4/2017 18:55:00;"BOLIVAR";"BOLIVAR TUBOS N°2";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7050.01.0290";6/1/2017 09:31:57;1/1/2015 00:00:00;129.00;16.67;8460.00;8459.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"BOLIVAR TUBOS N°3 [8B0E53FA47FE8AC0]";18/4/2017 17:32:00;"BOLIVAR";"BOLIVAR TUBOS N°3";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.7072.01.0290";4/1/2017 15:14:39;1/1/2015 00:00:00;125.00;13.49;5270.00;5269.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [54583CD49F3D2C31]";1/6/2018 15:05:00;"Brun del Re";"Limited 1638 Episodio 2 Supremo";"sans filtre";30.00;;"Boîte à couvercle basculant";"-";"000991";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [644EE36A93C57FCE]";1/6/2018 15:05:00;"Brun del Re";"Limited 1638 Episodio 2 Supremo";"sans filtre";10.00;;"Boîte en carton";"-";"000992";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1787 LIBERTAD SUPREMO [10EE327449053C8F]";1/6/2018 15:05:00;"Brun del Re";"Limited 1787 Libertad Supremo";"sans filtre";10.00;;"Boîte en carton";"-";"000989";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE LIMITED 1787 LIBERTAD SUPREMO [7783EBB1D85DCFC8]";1/6/2018 15:05:00;"Brun del Re";"Limited 1787 Libertad Supremo";"sans filtre";30.00;;"Boîte à couvercle basculant";"-";"000988";1/6/2018 15:05:22;1/1/2018 00:00:00;15.20;2.38;20500.00;20193.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE PREMIUM ROBUSTO [699DD7A244E71FF2]";1/6/2018 15:05:00;"Brun del Re";"Premium Robusto";"sans filtre";25.00;;"Boîte à couvercle basculant";"-";"000664";1/6/2018 15:05:22;1/1/2018 00:00:00;12.70;1.98;12800.00;12608.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"BRUN DEL RE PREMIUM ROBUSTO [8C7CE59667919A61]";1/6/2018 15:05:00;"Brun del Re";"Premium Robusto";"sans filtre";5.00;;"Boîte en carton";"-";"000734";1/6/2018 15:05:22;1/1/2018 00:00:00;12.70;1.98;12800.00;12608.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CABAIGUAN GUAPOS RX MADURO  [A5C245B58A7CF5D7]";17/9/2020 16:06:00;"Cabaiguan Guapos RX Maduro";;"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"GuapoRXmad";21/8/2018 20:17:57;16/7/2004 00:00:00;5.25;50.00;13000.00;12985.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN DAYTONA [1C26C52BF1E398B2]";9/9/2020 22:01:00;"Cain";"Daytona";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90030";10/11/2016 17:56:09;1/1/2015 00:00:00;1.00;1.00;12650.00;1.00;"1";;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN DAYTONA [999AA8CC270E71C5]";9/9/2020 22:01:00;"Cain";"Daytona";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90030";10/11/2016 17:56:09;1/1/2015 00:00:00;1.00;1.00;12650.00;1.00;"1";;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN F [BFE36D31EA44C7B7]";24/12/2018 17:59:00;"Cain";"F";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90034";7/2/2017 18:40:29;1/1/2015 00:00:00;0.00;0.00;16100.00;0.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAIN SUN GROWN [0BA78383378A4DF5]";28/3/2018 18:27:00;"Cain";"Sun Grown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-18-90047";28/3/2018 18:26:52;1/1/2015 00:00:00;152.00;23.80;1020000.00;23800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO AMERICAN BARREL AGED ROBUSTO [E2CA803EFC700262]";6/8/2020 09:33:00;"Camacho";"Camacho American Barrel Aged Robusto";"sans filtre";4.00;"96";"Boîte avec couvercle coulissant";"-";"104500";19/11/2016 08:40:50;20/5/2016 00:00:00;127.00;20.00;14100.00;14087.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [5EEB30ACC50A1069]";21/2/2020 11:00:00;"Camacho";"Camacho Connecticut Robusto";"sans filtre";4.00;"94";"Boîte avec couvercle coulissant";"-";"104492";14/11/2016 13:52:52;20/5/2016 00:00:00;127.00;20.00;12400.00;12389.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [6CAD3C74D14ECB88]";21/2/2020 11:00:00;"Camacho";"Camacho Connecticut Robusto";"sans filtre";4.00;"26";"Boîte avec couvercle coulissant";"-";"104491";14/11/2016 13:52:52;1/5/2018 00:00:00;127.00;20.00;12400.00;12389.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [D9539530564C0CDA]";21/2/2020 11:00:00;"Camacho";"Camacho Connecticut Robusto";"sans filtre";10.00;"1180";"Boîte à couvercle basculant";"-";"48874";14/11/2016 13:52:52;20/5/2016 00:00:00;127.00;20.00;12400.00;12389.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CONNECTICUT ROBUSTO [E45D7BA0B1DA9A3A]";21/2/2020 11:00:00;"Camacho";"Camacho Connecticut Robusto";"sans filtre";20.00;"910";"Boîte à couvercle basculant";"-";"48970";14/11/2016 13:52:52;1/4/2020 00:00:00;127.00;20.00;12400.00;12389.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [1BE37774316F2AE9]";20/2/2020 16:20:00;"Camacho";"Camacho Corojo Robusto";"sans filtre";10.00;"1260";"Boîte à couvercle basculant";"-";"48875";14/11/2016 13:56:59;20/5/2016 00:00:00;127.00;20.00;11950.00;11939.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [76726AABDB15098C]";20/2/2020 16:20:00;"Camacho";"Camacho Corojo Robusto";"sans filtre";20.00;"990";"Boîte à couvercle basculant";"-";"48999";14/11/2016 13:56:59;1/4/2020 00:00:00;127.00;20.00;11950.00;11939.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [CEB7D120E62161E4]";20/2/2020 16:20:00;"Camacho";"Camacho Corojo Robusto";"sans filtre";4.00;"98";"Boîte avec couvercle coulissant";"-";"104484";14/11/2016 13:56:59;20/5/2016 00:00:00;127.00;20.00;11950.00;11939.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO COROJO ROBUSTO [FEDDEB86020395CC]";20/2/2020 16:20:00;"Camacho";"Camacho Corojo Robusto";"sans filtre";4.00;"26";"Boîte avec couvercle coulissant";"-";"104483";14/11/2016 13:56:59;1/5/2018 00:00:00;127.00;20.00;11950.00;11939.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [160F424E7C248A12]";20/2/2020 16:22:00;"Camacho";"Camacho Criollo Robusto";"sans filtre";4.00;"26";"Boîte avec couvercle coulissant";"-";"104487";14/11/2016 13:57:02;1/5/2018 00:00:00;127.00;20.00;11250.00;11240.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [8929D8D834422A4D]";20/2/2020 16:22:00;"Camacho";"Camacho Criollo Robusto";"sans filtre";4.00;"94";"Boîte avec couvercle coulissant";"-";"104488";14/11/2016 13:57:02;20/5/2016 00:00:00;127.00;20.00;11250.00;11240.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [B79AAF0EBBCA5F7D]";20/2/2020 16:22:00;"Camacho";"Camacho Criollo Robusto";"sans filtre";20.00;"940";"Boîte à couvercle basculant";"-";"48962";14/11/2016 13:57:02;1/5/2020 00:00:00;127.00;20.00;11250.00;11240.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO CRIOLLO ROBUSTO [F15C97183DCB7A8F]";20/2/2020 16:22:00;"Camacho";"Camacho Criollo Robusto";"sans filtre";10.00;"1200";"Boîte à couvercle basculant";"-";"48876";14/11/2016 13:57:02;20/5/2016 00:00:00;127.00;20.00;11250.00;11240.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO ECUADOR ROBUSTO [5F9E1824BD1E09E9]";20/2/2020 16:23:00;"Camacho";"Camacho Ecuador Robusto";"sans filtre";4.00;"94";"Boîte avec couvercle coulissant";"-";"104496";14/11/2016 13:56:36;20/5/2016 00:00:00;152.00;22.00;13900.00;13887.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO ECUADOR ROBUSTO [CEAFB279E8C6DBB9]";20/2/2020 16:23:00;"Camacho";"Camacho Ecuador Robusto";"sans filtre";20.00;"900";"Boîte à couvercle basculant";"-";"56038";14/11/2016 13:56:36;20/5/2016 00:00:00;152.00;22.00;13900.00;13887.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO SCORPION BLACK ROBUSTO [982940FE4CAB6199]";1/9/2020 07:35:00;"Camacho";"Camacho Scorpion Black Robusto";"sans filtre";5.00;"3";"Fagot";"-";"115456";1/4/2019 14:56:37;1/3/2019 00:00:00;127.00;20.00;12700.00;12687.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CAMACHO SCORPION YELLOW ROBUSTO [B05A9E3772B67441]";1/9/2020 07:36:00;"Camacho";"Camacho Scorpion Yellow Robusto";"sans filtre";5.00;"3";"Fagot";"-";"115457";1/4/2019 14:49:33;1/3/2019 00:00:00;127.00;20.00;12800.00;12787.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CANDLELIGHT CORONA HAVANA FILLER [A10B062AF7269D01]";17/1/2020 09:21:00;"Candlelight";"corona havana filler";"sans filtre";5.00;;"Boîte à glissière";"GTIN";"04012922837219";19/11/2016 17:10:03;15/6/2018 00:00:00;125.00;17.00;6050.00;6050.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO CHAMPIONS SAMPLER WB 10 [4B99565F2EA87024]";17/1/2020 08:10:00;"CAO";"Champions Sampler WB 10";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32405120";18/6/2019 15:08:00;1/7/2019 00:00:00;177.80;21.40;16880.00;16867.56;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO CONSIGLIERE ASSOCIATE 20 [DE70901076078383]";10/2/2020 17:03:00;"CAO";"Consigliere Associate 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32404132";2/4/2019 13:55:45;1/8/2019 00:00:00;127.00;20.60;14250.00;13835.69;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO CONSIGLIERE SOLDIER 20 [2B185CF3A03544F1]";11/2/2020 10:07:00;"CAO";"Consigliere Soldier 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32404579";2/4/2019 13:55:45;11/5/2020 00:00:00;152.40;21.40;17830.00;17775.98;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO CONSIGLIERE SOLDIER 20 [D5B69E6E11576D1B]";11/2/2020 10:07:00;"CAO";"Consigliere Soldier 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32407650";2/4/2019 13:55:45;1/8/2019 00:00:00;152.40;21.40;17830.00;17775.98;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO FLATHEAD BIG BLOCK 770 24 [D0CF61C88CA36664]";10/2/2020 17:07:00;"CAO";"Flathead Big Block 770 24";"sans filtre";24.00;;"Boîte à couvercle basculant";"SKU";"32405294";13/12/2017 16:01:44;1/10/2019 00:00:00;178.00;28.00;40140.00;40115.51;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO HOMMAGE TO NICARAGUA LE 2019 [48FDD7102BB04E5D]";17/1/2020 08:10:00;"CAO";"Hommage to Nicaragua LE 2019";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"32405130";1/7/2019 13:32:00;1/8/2019 00:00:00;152.40;23.00;19870.00;19855.36;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO ORELLANA TORO 20 [3B7EBB66013F9782]";17/1/2020 08:10:00;"CAO";"Orellana Toro 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32405174";28/8/2019 17:16:37;1/1/2020 00:00:00;152.40;20.60;19840.00;19827.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO ORELLANA TORO 20 [E7981AA16C912C45]";17/1/2020 08:10:00;"CAO";"Orellana Toro 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32405175";28/8/2019 17:16:37;1/1/2020 00:00:00;152.40;20.60;19840.00;19827.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT 54 25 [4299D0380DB0463D]";14/1/2020 07:42:00;"CAO";"Osa Sol Lot 54 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32403876";16/11/2016 18:54:13;1/8/2019 00:00:00;152.00;21.00;16690.00;16684.94;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT 54 25 [FC52AA0D42A5D447]";14/1/2020 07:42:00;"CAO";"Osa Sol Lot 54 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32403877";16/11/2016 18:54:13;1/8/2019 00:00:00;152.00;21.00;16690.00;16684.94;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT 58 25 [15859BE0D4CDB873]";10/2/2020 17:07:00;"CAO";"Osa Sol Lot 58 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32403880";16/11/2016 18:05:45;1/8/2019 00:00:00;165.00;23.00;21590.00;21583.46;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT 58 25 [61D520BD96F1D7B6]";10/2/2020 17:07:00;"CAO";"Osa Sol Lot 58 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32403881";16/11/2016 18:05:45;1/8/2019 00:00:00;165.00;23.00;21590.00;21583.46;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT T 25 [5574D31A075B0627]";14/1/2020 11:00:00;"CAO";"Osa Sol Lot T 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32402936";16/11/2016 18:00:30;1/8/2019 00:00:00;114.00;20.00;10530.00;10522.24;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO OSA SOL LOT T 25 [5C8BED3C05CB02E7]";14/1/2020 11:00:00;"CAO";"Osa Sol Lot T 25";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"32402935";16/11/2016 18:00:30;1/8/2019 00:00:00;114.00;20.00;10530.00;10522.24;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON CHURCHILL 20 [7A1EBE9D93C66CAB]";11/2/2020 16:46:00;"CAO";"Pilon Churchill 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32403156";9/1/2017 18:23:36;1/8/2019 00:00:00;191.00;19.00;15880.00;15874.46;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON CHURCHILL 20 [CC943CF2767064C9]";11/2/2020 16:46:00;"CAO";"Pilon Churchill 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32403155";9/1/2017 18:23:36;1/8/2019 00:00:00;191.00;19.00;15880.00;15874.46;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON ROBUSTO EXTRA 20 [0184491B1DAA1C66]";29/4/2020 16:08:00;"CAO";"Pilon Robusto Extra 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32403163";16/11/2016 18:18:09;1/8/2019 00:00:00;127.00;21.00;14420.00;14409.37;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON ROBUSTO EXTRA 20 [C226AE658106C749]";29/4/2020 16:08:00;"CAO";"Pilon Robusto Extra 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32403164";16/11/2016 18:18:09;1/8/2019 00:00:00;127.00;21.00;14420.00;14409.37;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON ROBUSTO EXTRA HUMI-PACK 20 [83B303A66A4F555A]";29/4/2020 16:08:00;"CAO";"Pilon Robusto Extra Humi-Pack 20";"sans filtre";1.00;;"Boîte avec couvercle coulissant";"SKU";"32404856";16/11/2016 18:18:09;1/8/2019 00:00:00;127.00;21.00;14420.00;14409.37;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON TORO 20 [1BEB47761ECB8198]";11/2/2020 16:46:00;"CAO";"Pilon Toro 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32404756";9/1/2017 18:23:36;1/8/2019 00:00:00;152.00;23.00;20200.00;20193.88;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON TORO 20 [65058633D390F3F1]";11/2/2020 16:46:00;"CAO";"Pilon Toro 20";"sans filtre";18.00;;"Boîte à couvercle basculant";"SKU";"32403192";9/1/2017 18:23:36;1/8/2019 00:00:00;152.00;23.00;20200.00;20193.88;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON TORPEDO 20 [0CCA135E4DAA69C8]";11/2/2020 16:46:00;"CAO";"Pilon Torpedo 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32404754";24/1/2018 08:57:26;1/8/2019 00:00:00;178.00;21.00;23200.00;23182.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO PILON TORPEDO 20 [53F712B0AAD87907]";11/2/2020 16:46:00;"CAO";"Pilon Torpedo 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32403199";24/1/2018 08:57:26;1/8/2019 00:00:00;178.00;21.00;23200.00;23182.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO SESSION GARAGE 20 [70A565BA7A36AAA8]";29/4/2020 09:08:00;"CAO Session";"Garage 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32405482";11/11/2019 13:58:48;1/1/2020 00:00:00;139.70;21.40;18530.80;18514.73;;;;;;;
"FR";"Produit du tabac";"Cigare";"CAO SESSION SHOP 20 [7360E46E9AF97474]";29/4/2020 09:08:00;"CAO Session";"Shop 20";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"32405483";11/11/2019 13:58:48;1/1/2020 00:00:00;152.40;23.80;23905.80;23885.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"CARLOS ANDRE CORONA [0AAA8CB55415395D]";14/8/2020 10:09:00;"Carlos André";"Corona";"sans filtre";10.00;;"Boîte en carton";"-";"480";4/10/2016 14:42:58;1/1/2010 00:00:00;145.00;16.50;9000.00;7334.61;;;;;;;
"FR";"Produit du tabac";"Cigare";"CARLOS ANDRE PETIT CORONA [8361529570517F36]";14/8/2020 10:09:00;"Carlos André";"Petit Corona";"sans filtre";10.00;;"Boîte en carton";"-";"482";4/10/2016 14:42:55;1/1/2010 00:00:00;105.00;15.50;6000.00;5014.74;;;;;;;
"FR";"Produit du tabac";"Cigare";"CARLOS ANDRE ROBUSTO [12E4A2A394BFBA63]";14/8/2020 10:09:00;"Carlos André";"Robusto";"sans filtre";10.00;;"Boîte en carton";"-";"484";4/10/2016 14:42:55;1/1/2010 00:00:00;130.00;18.50;12000.00;10029.48;;;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA BELICOSO CONNECTICUT [386A964AEFC1CA2F]";22/9/2020 18:41:00;"Casa De Garcia Belicoso Connecticut";"Casa De Garcia Belicoso Connecticut";"sans filtre";10.00;"0";"Fagot";"SKU";"32002";5/12/2016 16:05:51;20/5/2016 00:00:00;156.00;20.60;17500.00;17491.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA CHURCHILL [3DE25B25C93EEB5F]";28/8/2020 12:09:00;"Casa De Garcia Churchill";"Casa De Garcia Churchill";"sans filtre";5.00;"0";"Boîte à couvercle basculant";"SKU";"54131";16/2/2018 16:26:33;20/5/2016 00:00:00;165.00;19.80;17500.00;17491.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA CHURCHILL CONNECTICUT [CB6B1EA0CF73E228]";23/9/2020 14:44:00;"Casa De Garcia Churchill Connecticut";"Casa De Garcia Churchill Connecticut";"sans filtre";10.00;"0";"Fagot";"EAN";"3258170723107";16/12/2016 11:54:08;20/5/2016 00:00:00;165.00;19.80;17000.00;16991.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA CORONA CONNECTICUT [9D8A24668B4A49F5]";25/9/2020 13:47:00;"Casa De Garcia Corona Connecticut";"Casa De Garcia Corona Connecticut";"sans filtre";10.00;"0";"Fagot";"SKU";"32003";6/12/2016 10:11:33;20/5/2016 00:00:00;140.00;17.50;11000.00;10991.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA ROBUSTO CONNECTICUT [990B46DB8C68DFB5]";23/9/2020 14:48:00;"Casa De Garcia Robusto Connecticut";"Casa De Garcia Robusto Connecticut";"sans filtre";10.00;"0";"Fagot";"SKU";"32001";21/11/2016 14:43:22;20/5/2016 00:00:00;121.00;19.80;12500.00;10991.00;"0";;;;;;
"FR";"Produit du tabac";"Cigare";"CASA DE GARCIA ROBUSTO CONNETICUT [B4F8E8A3C94F8DEE]";23/9/2020 14:48:00;"Casa De Garcia Robusto Conneticut";"Casa De Garcia Robusto Conneticut";"sans filtre";5.00;"0";"Boîte à couvercle basculant";"SKU";"54130";21/11/2016 14:43:22;20/5/2016 00:00:00;121.00;19.80;12500.00;10991.00;"0";;;;;;
